snapshot_date,forecast_date,queue,demand
03/06/2026,15/06/2026,complaints,3668
03/06/2026,22/06/2026,complaints,3847
03/06/2026,29/06/2026,complaints,4001
03/06/2026,06/07/2026,complaints,3934
03/06/2026,13/07/2026,complaints,3695
03/06/2026,20/07/2026,complaints,3231
03/06/2026,27/07/2026,complaints,3302
03/06/2026,03/08/2026,complaints,3705
03/06/2026,10/08/2026,complaints,3418
03/06/2026,17/08/2026,complaints,3676
03/06/2026,24/08/2026,complaints,3430
03/06/2026,31/08/2026,complaints,3501
03/06/2026,07/09/2026,complaints,3477
03/06/2026,14/09/2026,complaints,3871
03/06/2026,21/09/2026,complaints,3903
03/06/2026,28/09/2026,complaints,4150
03/06/2026,05/10/2026,complaints,4492
03/06/2026,12/10/2026,complaints,4061
03/06/2026,19/10/2026,complaints,4054
03/06/2026,26/10/2026,complaints,4136
03/06/2026,02/11/2026,complaints,4290
03/06/2026,09/11/2026,complaints,4009
03/06/2026,16/11/2026,complaints,4044
03/06/2026,23/11/2026,complaints,4085
03/06/2026,30/11/2026,complaints,4501
03/06/2026,07/12/2026,complaints,4830
03/06/2026,14/12/2026,complaints,4492
03/06/2026,21/12/2026,complaints,4096
03/06/2026,28/12/2026,complaints,4122
03/06/2026,04/01/2027,complaints,4317
03/06/2026,11/01/2027,complaints,3942
03/06/2026,18/01/2027,complaints,3915
03/06/2026,25/01/2027,complaints,3775
03/06/2026,01/02/2027,complaints,3794
03/06/2026,08/02/2027,complaints,3730
03/06/2026,15/02/2027,complaints,4121
03/06/2026,22/02/2027,complaints,3673
03/06/2026,01/03/2027,complaints,3954
03/06/2026,08/03/2027,complaints,3896
03/06/2026,15/03/2027,complaints,3707
03/06/2026,22/03/2027,complaints,4048
03/06/2026,29/03/2027,complaints,4470
03/06/2026,05/04/2027,complaints,4586
03/06/2026,12/04/2027,complaints,4195
03/06/2026,19/04/2027,complaints,3882
03/06/2026,26/04/2027,complaints,3817
03/06/2026,04/05/2026,retentions,5571
03/06/2026,11/05/2026,retentions,5633
03/06/2026,18/05/2026,retentions,5720
03/06/2026,25/05/2026,retentions,5555
03/06/2026,01/06/2026,retentions,5998
03/06/2026,08/06/2026,retentions,5350
03/06/2026,15/06/2026,retentions,5513
03/06/2026,22/06/2026,retentions,5350
03/06/2026,29/06/2026,retentions,5248
03/06/2026,06/07/2026,retentions,5338
03/06/2026,13/07/2026,retentions,5444
03/06/2026,20/07/2026,retentions,4909
03/06/2026,27/07/2026,retentions,4902
03/06/2026,03/08/2026,retentions,5021
03/06/2026,10/08/2026,retentions,5545
03/06/2026,17/08/2026,retentions,6183
03/06/2026,24/08/2026,retentions,5775
03/06/2026,31/08/2026,retentions,5676
03/06/2026,07/09/2026,retentions,5277
03/06/2026,14/09/2026,retentions,5385
03/06/2026,21/09/2026,retentions,5109
03/06/2026,28/09/2026,retentions,5271
03/06/2026,05/10/2026,retentions,5596
03/06/2026,12/10/2026,retentions,5673
03/06/2026,19/10/2026,retentions,5673
03/06/2026,26/10/2026,retentions,5468
03/06/2026,02/11/2026,retentions,5622
03/06/2026,09/11/2026,retentions,5527
03/06/2026,16/11/2026,retentions,5632
03/06/2026,23/11/2026,retentions,6022
03/06/2026,30/11/2026,retentions,6521
03/06/2026,07/12/2026,retentions,6781
03/06/2026,14/12/2026,retentions,6707
03/06/2026,21/12/2026,retentions,6182
03/06/2026,28/12/2026,retentions,5838
03/06/2026,04/01/2027,retentions,5575
03/06/2026,11/01/2027,retentions,5740
03/06/2026,18/01/2027,retentions,6003
03/06/2026,25/01/2027,retentions,5827
03/06/2026,01/02/2027,retentions,5679
03/06/2026,08/02/2027,retentions,5523
03/06/2026,15/02/2027,retentions,5802
03/06/2026,22/02/2027,retentions,5932
03/06/2026,01/03/2027,retentions,5893
03/06/2026,08/03/2027,retentions,5797
03/06/2026,15/03/2027,retentions,5817
03/06/2026,22/03/2027,retentions,5518
03/06/2026,29/03/2027,retentions,5583
03/06/2026,05/04/2027,retentions,5833
03/06/2026,12/04/2027,retentions,5720
03/06/2026,19/04/2027,retentions,5850
03/06/2026,26/04/2027,retentions,5758
03/06/2026,04/05/2026,sales,10313
03/06/2026,11/05/2026,sales,10986
03/06/2026,18/05/2026,sales,10397
03/06/2026,25/05/2026,sales,9782
03/06/2026,01/06/2026,sales,10811
03/06/2026,08/06/2026,sales,10822
03/06/2026,15/06/2026,sales,11501
03/06/2026,22/06/2026,sales,10134
03/06/2026,29/06/2026,sales,10320
03/06/2026,06/07/2026,sales,9002
03/06/2026,13/07/2026,sales,10187
03/06/2026,20/07/2026,sales,10466
03/06/2026,27/07/2026,sales,10621
03/06/2026,03/08/2026,sales,10400
03/06/2026,10/08/2026,sales,11254
03/06/2026,17/08/2026,sales,10978
03/06/2026,24/08/2026,sales,10648
03/06/2026,31/08/2026,sales,11382
03/06/2026,07/09/2026,sales,11101
03/06/2026,14/09/2026,sales,10743
03/06/2026,21/09/2026,sales,10316
03/06/2026,28/09/2026,sales,11019
03/06/2026,05/10/2026,sales,10229
03/06/2026,12/10/2026,sales,11085
03/06/2026,19/10/2026,sales,11902
03/06/2026,26/10/2026,sales,11984
03/06/2026,02/11/2026,sales,12561
03/06/2026,09/11/2026,sales,13534
03/06/2026,16/11/2026,sales,13576
03/06/2026,23/11/2026,sales,12813
03/06/2026,30/11/2026,sales,13922
03/06/2026,07/12/2026,sales,13857
03/06/2026,14/12/2026,sales,13251
03/06/2026,21/12/2026,sales,12184
03/06/2026,28/12/2026,sales,11212
03/06/2026,04/01/2027,sales,10885
03/06/2026,11/01/2027,sales,11867
03/06/2026,18/01/2027,sales,12887
03/06/2026,25/01/2027,sales,12781
03/06/2026,01/02/2027,sales,11727
03/06/2026,08/02/2027,sales,11779
03/06/2026,15/02/2027,sales,11467
03/06/2026,22/02/2027,sales,11164
03/06/2026,01/03/2027,sales,11065
03/06/2026,08/03/2027,sales,11097
03/06/2026,15/03/2027,sales,11439
03/06/2026,22/03/2027,sales,12187
03/06/2026,29/03/2027,sales,12529
03/06/2026,05/04/2027,sales,11765
03/06/2026,12/04/2027,sales,11752
03/06/2026,19/04/2027,sales,11379
03/06/2026,26/04/2027,sales,10824
03/06/2026,04/05/2026,billing,14579
03/06/2026,11/05/2026,billing,15906
03/06/2026,18/05/2026,billing,17458
03/06/2026,25/05/2026,billing,15189
03/06/2026,01/06/2026,billing,15438
03/06/2026,08/06/2026,billing,16312
03/06/2026,15/06/2026,billing,15880
03/06/2026,22/06/2026,billing,14132
03/06/2026,29/06/2026,billing,17334
03/06/2026,06/07/2026,billing,16674
03/06/2026,13/07/2026,billing,14074
03/06/2026,20/07/2026,billing,12505
03/06/2026,27/07/2026,billing,11269
03/06/2026,03/08/2026,billing,12866
03/06/2026,10/08/2026,billing,14413
03/06/2026,17/08/2026,billing,16167
03/06/2026,24/08/2026,billing,15202
03/06/2026,31/08/2026,billing,15797
03/06/2026,07/09/2026,billing,14605
03/06/2026,14/09/2026,billing,15845
03/06/2026,21/09/2026,billing,15356
03/06/2026,28/09/2026,billing,15220
03/06/2026,05/10/2026,billing,14476
03/06/2026,12/10/2026,billing,15224
03/06/2026,19/10/2026,billing,14780
03/06/2026,26/10/2026,billing,15157
03/06/2026,02/11/2026,billing,15171
03/06/2026,09/11/2026,billing,14779
03/06/2026,16/11/2026,billing,15206
03/06/2026,23/11/2026,billing,17877
03/06/2026,30/11/2026,billing,18488
03/06/2026,07/12/2026,billing,18914
03/06/2026,14/12/2026,billing,17642
03/06/2026,21/12/2026,billing,16287
03/06/2026,28/12/2026,billing,17036
03/06/2026,04/01/2027,billing,18709
03/06/2026,11/01/2027,billing,17590
03/06/2026,18/01/2027,billing,17033
03/06/2026,25/01/2027,billing,15032
03/06/2026,01/02/2027,billing,14642
03/06/2026,08/02/2027,billing,16739
03/06/2026,15/02/2027,billing,15365
03/06/2026,22/02/2027,billing,18903
03/06/2026,01/03/2027,billing,15917
03/06/2026,08/03/2027,billing,15312
03/06/2026,15/03/2027,billing,15254
03/06/2026,22/03/2027,billing,15270
03/06/2026,29/03/2027,billing,15555
03/06/2026,05/04/2027,billing,15229
03/06/2026,12/04/2027,billing,15344
03/06/2026,19/04/2027,billing,15959
03/06/2026,26/04/2027,billing,14896
03/06/2026,04/05/2026,complaints,4042
03/06/2026,11/05/2026,complaints,3490
03/06/2026,18/05/2026,complaints,3534
03/06/2026,25/05/2026,complaints,3472
03/06/2026,01/06/2026,complaints,3356
03/06/2026,08/06/2026,complaints,3671
03/06/2026,15/06/2026,complaints,3969
03/06/2026,22/06/2026,complaints,3384
03/06/2026,29/06/2026,complaints,3906
03/06/2026,06/07/2026,complaints,4101
03/06/2026,13/07/2026,complaints,3281
03/06/2026,20/07/2026,complaints,3404
03/06/2026,27/07/2026,complaints,3260
03/06/2026,03/08/2026,complaints,3427
03/06/2026,10/08/2026,complaints,3716
03/06/2026,17/08/2026,complaints,3682
03/06/2026,24/08/2026,complaints,3093
03/06/2026,31/08/2026,complaints,3430
03/06/2026,07/09/2026,complaints,3651
03/06/2026,14/09/2026,complaints,3696
03/06/2026,21/09/2026,complaints,3765
03/06/2026,28/09/2026,complaints,3931
03/06/2026,05/10/2026,complaints,4214
03/06/2026,12/10/2026,complaints,4161
03/06/2026,19/10/2026,complaints,3948
03/06/2026,26/10/2026,complaints,4302
03/06/2026,02/11/2026,complaints,4354
03/06/2026,09/11/2026,complaints,4021
03/06/2026,16/11/2026,complaints,3793
03/06/2026,23/11/2026,complaints,3884
03/06/2026,30/11/2026,complaints,4743
03/06/2026,07/12/2026,complaints,4460
03/06/2026,14/12/2026,complaints,4715
03/06/2026,21/12/2026,complaints,4230
03/06/2026,28/12/2026,complaints,4110
03/06/2026,04/01/2027,complaints,4343
03/06/2026,11/01/2027,complaints,4004
03/06/2026,18/01/2027,complaints,4677
03/06/2026,25/01/2027,complaints,3793
03/06/2026,01/02/2027,complaints,3935
03/06/2026,08/02/2027,complaints,3640
03/06/2026,15/02/2027,complaints,4172
03/06/2026,22/02/2027,complaints,3684
03/06/2026,01/03/2027,complaints,3662
03/06/2026,08/03/2027,complaints,3818
03/06/2026,15/03/2027,complaints,3854
03/06/2026,22/03/2027,complaints,4289
03/06/2026,29/03/2027,complaints,4216
03/06/2026,05/04/2027,complaints,4883
03/06/2026,12/04/2027,complaints,3985
03/06/2026,19/04/2027,complaints,4678
03/06/2026,26/04/2027,complaints,3994
03/06/2026,04/05/2026,retentions,5648
03/06/2026,11/05/2026,retentions,5736
03/06/2026,18/05/2026,retentions,5899
03/06/2026,25/05/2026,retentions,5446
03/06/2026,01/06/2026,retentions,5302
03/06/2026,08/06/2026,retentions,5419
03/06/2026,15/06/2026,retentions,5504
03/06/2026,22/06/2026,retentions,5222
03/06/2026,29/06/2026,retentions,5767
03/06/2026,06/07/2026,retentions,5366
03/06/2026,13/07/2026,retentions,5314
03/06/2026,20/07/2026,retentions,4982
03/06/2026,27/07/2026,retentions,4734
03/06/2026,03/08/2026,retentions,4954
03/06/2026,10/08/2026,retentions,5499
03/06/2026,17/08/2026,retentions,6281
03/06/2026,24/08/2026,retentions,5787
03/06/2026,31/08/2026,retentions,5564
03/06/2026,07/09/2026,retentions,5427
03/06/2026,14/09/2026,retentions,5473
03/06/2026,21/09/2026,retentions,5411
03/06/2026,28/09/2026,retentions,5694
03/06/2026,05/10/2026,retentions,5729
03/06/2026,12/10/2026,retentions,5774
03/06/2026,19/10/2026,retentions,5641
03/06/2026,26/10/2026,retentions,5185
03/06/2026,02/11/2026,retentions,5210
03/06/2026,09/11/2026,retentions,5617
03/06/2026,16/11/2026,retentions,5894
03/06/2026,23/11/2026,retentions,6089
03/06/2026,30/11/2026,retentions,6754
03/06/2026,07/12/2026,retentions,7218
03/06/2026,14/12/2026,retentions,6709
03/06/2026,21/12/2026,retentions,6398
03/06/2026,28/12/2026,retentions,5970
03/06/2026,04/01/2027,retentions,5531
03/06/2026,11/01/2027,retentions,5710
03/06/2026,18/01/2027,retentions,6203
03/06/2026,25/01/2027,retentions,5925
03/06/2026,01/02/2027,retentions,5794
03/06/2026,08/02/2027,retentions,5567
03/06/2026,15/02/2027,retentions,5841
03/06/2026,22/02/2027,retentions,5490
03/06/2026,01/03/2027,retentions,5676
03/06/2026,08/03/2027,retentions,5808
03/06/2026,15/03/2027,retentions,5565
03/06/2026,22/03/2027,retentions,5093
03/06/2026,29/03/2027,retentions,5163
03/06/2026,05/04/2027,retentions,5630
03/06/2026,12/04/2027,retentions,5933
03/06/2026,19/04/2027,retentions,5982
03/06/2026,26/04/2027,retentions,5720
03/06/2026,04/05/2026,sales,10460
03/06/2026,11/05/2026,sales,11252
03/06/2026,18/05/2026,sales,10608
03/06/2026,25/05/2026,sales,10062
03/06/2026,01/06/2026,sales,10169
03/06/2026,08/06/2026,sales,11322
03/06/2026,15/06/2026,sales,11825
03/06/2026,22/06/2026,sales,8670
03/06/2026,29/06/2026,sales,9910
03/06/2026,06/07/2026,sales,9717
03/06/2026,13/07/2026,sales,10353
03/06/2026,20/07/2026,sales,9995
03/06/2026,27/07/2026,sales,10662
03/06/2026,03/08/2026,sales,11074
03/06/2026,10/08/2026,sales,10892
03/06/2026,17/08/2026,sales,11088
03/06/2026,24/08/2026,sales,10775
03/06/2026,31/08/2026,sales,9689
03/06/2026,07/09/2026,sales,11253
03/06/2026,14/09/2026,sales,10120
03/06/2026,21/09/2026,sales,11142
03/06/2026,28/09/2026,sales,10477
03/06/2026,05/10/2026,sales,9837
03/06/2026,12/10/2026,sales,11643
03/06/2026,19/10/2026,sales,11914
03/06/2026,26/10/2026,sales,12990
03/06/2026,02/11/2026,sales,13324
03/06/2026,09/11/2026,sales,14925
03/06/2026,16/11/2026,sales,13122
03/06/2026,23/11/2026,sales,13003
03/06/2026,30/11/2026,sales,13787
03/06/2026,07/12/2026,sales,13920
03/06/2026,14/12/2026,sales,13570
03/06/2026,21/12/2026,sales,11720
03/06/2026,28/12/2026,sales,11342
03/06/2026,04/01/2027,sales,10901
03/06/2026,11/01/2027,sales,11850
03/06/2026,18/01/2027,sales,13219
03/06/2026,25/01/2027,sales,10997
03/06/2026,01/02/2027,sales,12130
03/06/2026,08/02/2027,sales,12392
03/06/2026,15/02/2027,sales,11712
03/06/2026,22/02/2027,sales,10831
03/06/2026,01/03/2027,sales,10955
03/06/2026,08/03/2027,sales,11459
03/06/2026,15/03/2027,sales,11552
03/06/2026,22/03/2027,sales,12632
03/06/2026,29/03/2027,sales,13167
03/06/2026,05/04/2027,sales,11162
03/06/2026,12/04/2027,sales,12323
03/06/2026,19/04/2027,sales,11633
03/06/2026,26/04/2027,sales,11852
03/06/2026,04/05/2026,billing,15085
03/06/2026,11/05/2026,billing,17020
03/06/2026,18/05/2026,billing,16633
03/06/2026,25/05/2026,billing,16241
03/06/2026,01/06/2026,billing,15290
03/06/2026,08/06/2026,billing,14912
03/06/2026,15/06/2026,billing,15713
03/06/2026,22/06/2026,billing,17125
03/06/2026,29/06/2026,billing,15110
03/06/2026,06/07/2026,billing,15264
03/06/2026,13/07/2026,billing,14303
03/06/2026,20/07/2026,billing,13854
03/06/2026,27/07/2026,billing,11918
03/06/2026,03/08/2026,billing,13352
03/06/2026,10/08/2026,billing,14897
03/06/2026,17/08/2026,billing,15791
03/06/2026,24/08/2026,billing,15753
03/06/2026,31/08/2026,billing,15080
03/06/2026,07/09/2026,billing,15461
03/06/2026,14/09/2026,billing,14767
03/06/2026,21/09/2026,billing,15266
03/06/2026,28/09/2026,billing,14776
03/06/2026,05/10/2026,billing,15343
03/06/2026,12/10/2026,billing,15196
03/06/2026,19/10/2026,billing,13348
03/06/2026,26/10/2026,billing,15321
03/06/2026,02/11/2026,billing,15072
03/06/2026,09/11/2026,billing,15563
03/06/2026,16/11/2026,billing,16226
03/06/2026,23/11/2026,billing,16668
03/06/2026,30/11/2026,billing,19280
03/06/2026,07/12/2026,billing,19659
03/06/2026,14/12/2026,billing,17198
03/06/2026,21/12/2026,billing,14799
03/06/2026,28/12/2026,billing,17265
03/06/2026,04/01/2027,billing,16230
03/06/2026,11/01/2027,billing,18037
03/06/2026,18/01/2027,billing,17228
03/06/2026,25/01/2027,billing,15865
03/06/2026,01/02/2027,billing,15173
03/06/2026,08/02/2027,billing,14896
03/06/2026,15/02/2027,billing,15970
03/06/2026,22/02/2027,billing,15252
03/06/2026,01/03/2027,billing,15806
03/06/2026,08/03/2027,billing,15861
03/06/2026,15/03/2027,billing,16318
03/06/2026,22/03/2027,billing,16422
03/06/2026,29/03/2027,billing,15950
03/06/2026,05/04/2027,billing,14908
03/06/2026,12/04/2027,billing,16388
03/06/2026,19/04/2027,billing,15167
03/06/2026,26/04/2027,billing,15986
03/06/2026,04/05/2026,complaints,4377
03/06/2026,11/05/2026,complaints,3872
03/06/2026,18/05/2026,complaints,3212
03/06/2026,25/05/2026,complaints,3259
03/06/2026,01/06/2026,complaints,3318
03/06/2026,08/06/2026,complaints,3688
03/06/2026,15/06/2026,complaints,3742
03/06/2026,22/06/2026,complaints,3593
03/06/2026,29/06/2026,complaints,4285
03/06/2026,06/07/2026,complaints,4089
03/06/2026,13/07/2026,complaints,3517
03/06/2026,20/07/2026,complaints,3198
03/06/2026,27/07/2026,complaints,3470
03/06/2026,03/08/2026,complaints,3653
03/06/2026,10/08/2026,complaints,3345
03/06/2026,17/08/2026,complaints,3488
03/06/2026,24/08/2026,complaints,3857
03/06/2026,31/08/2026,complaints,3912
03/06/2026,07/09/2026,complaints,3612
03/06/2026,14/09/2026,complaints,3915
03/06/2026,21/09/2026,complaints,3812
03/06/2026,28/09/2026,complaints,3987
03/06/2026,05/10/2026,complaints,4298
03/06/2026,12/10/2026,complaints,4510
03/06/2026,19/10/2026,complaints,4382
03/06/2026,26/10/2026,complaints,4298
03/06/2026,02/11/2026,complaints,4948
03/06/2026,09/11/2026,complaints,3848
03/06/2026,16/11/2026,complaints,3473
03/06/2026,23/11/2026,complaints,4181
03/06/2026,30/11/2026,complaints,4135
03/06/2026,07/12/2026,complaints,4454
03/06/2026,14/12/2026,complaints,4780
03/06/2026,21/12/2026,complaints,4229
03/06/2026,28/12/2026,complaints,4152
03/06/2026,04/01/2027,complaints,4227
03/06/2026,11/01/2027,complaints,3799
03/06/2026,18/01/2027,complaints,4084
03/06/2026,25/01/2027,complaints,3583
03/06/2026,01/02/2027,complaints,3763
03/06/2026,08/02/2027,complaints,3801
03/06/2026,15/02/2027,complaints,4143
03/06/2026,22/02/2027,complaints,3442
03/06/2026,01/03/2027,complaints,3714
03/06/2026,08/03/2027,complaints,4149
03/06/2026,15/03/2027,complaints,3919
03/06/2026,22/03/2027,complaints,3833
03/06/2026,29/03/2027,complaints,4293
03/06/2026,05/04/2027,complaints,4497
03/06/2026,12/04/2027,complaints,4042
03/06/2026,19/04/2027,complaints,3763
03/06/2026,26/04/2027,complaints,3882
03/06/2026,04/05/2026,retentions,5734
03/06/2026,11/05/2026,retentions,5647
03/06/2026,18/05/2026,retentions,5669
03/06/2026,25/05/2026,retentions,5620
03/06/2026,01/06/2026,retentions,5838
03/06/2026,08/06/2026,retentions,5700
03/06/2026,15/06/2026,retentions,5633
03/06/2026,22/06/2026,retentions,5204
03/06/2026,29/06/2026,retentions,5313
03/06/2026,06/07/2026,retentions,5416
03/06/2026,13/07/2026,retentions,5658
03/06/2026,20/07/2026,retentions,5129
03/06/2026,27/07/2026,retentions,4799
03/06/2026,03/08/2026,retentions,5269
03/06/2026,10/08/2026,retentions,6067
03/06/2026,17/08/2026,retentions,5852
03/06/2026,24/08/2026,retentions,5827
03/06/2026,31/08/2026,retentions,5605
03/06/2026,07/09/2026,retentions,4928
03/06/2026,14/09/2026,retentions,5148
03/06/2026,21/09/2026,retentions,4996
03/06/2026,28/09/2026,retentions,5239
03/06/2026,05/10/2026,retentions,5669
03/06/2026,12/10/2026,retentions,5916
03/06/2026,19/10/2026,retentions,5337
03/06/2026,26/10/2026,retentions,5378
03/06/2026,02/11/2026,retentions,5468
03/06/2026,09/11/2026,retentions,5153
03/06/2026,16/11/2026,retentions,5779
03/06/2026,23/11/2026,retentions,5870
03/06/2026,30/11/2026,retentions,6385
03/06/2026,07/12/2026,retentions,7323
03/06/2026,14/12/2026,retentions,7150
03/06/2026,21/12/2026,retentions,6140
03/06/2026,28/12/2026,retentions,6002
03/06/2026,04/01/2027,retentions,5592
03/06/2026,11/01/2027,retentions,5695
03/06/2026,18/01/2027,retentions,6442
03/06/2026,25/01/2027,retentions,5759
03/06/2026,01/02/2027,retentions,5874
03/06/2026,08/02/2027,retentions,5612
03/06/2026,15/02/2027,retentions,5827
03/06/2026,22/02/2027,retentions,5870
03/06/2026,01/03/2027,retentions,5610
03/06/2026,08/03/2027,retentions,5640
03/06/2026,15/03/2027,retentions,5606
03/06/2026,22/03/2027,retentions,5440
03/06/2026,29/03/2027,retentions,5349
03/06/2026,05/04/2027,retentions,5549
03/06/2026,12/04/2027,retentions,6138
03/06/2026,19/04/2027,retentions,5874
03/06/2026,26/04/2027,retentions,5510
03/06/2026,04/05/2026,sales,8862
03/06/2026,11/05/2026,sales,11698
03/06/2026,18/05/2026,sales,10338
03/06/2026,25/05/2026,sales,9916
03/06/2026,01/06/2026,sales,10036
03/06/2026,08/06/2026,sales,10933
03/06/2026,15/06/2026,sales,11859
03/06/2026,22/06/2026,sales,9801
03/06/2026,29/06/2026,sales,9638
03/06/2026,06/07/2026,sales,8691
03/06/2026,13/07/2026,sales,9589
03/06/2026,20/07/2026,sales,10570
03/06/2026,27/07/2026,sales,10786
03/06/2026,03/08/2026,sales,10444
03/06/2026,10/08/2026,sales,10415
03/06/2026,17/08/2026,sales,11658
03/06/2026,24/08/2026,sales,10309
03/06/2026,31/08/2026,sales,10921
03/06/2026,07/09/2026,sales,11313
03/06/2026,14/09/2026,sales,9829
03/06/2026,21/09/2026,sales,10954
03/06/2026,28/09/2026,sales,10917
03/06/2026,05/10/2026,sales,9646
03/06/2026,12/10/2026,sales,11482
03/06/2026,19/10/2026,sales,11901
03/06/2026,26/10/2026,sales,11958
03/06/2026,02/11/2026,sales,14365
03/06/2026,09/11/2026,sales,14883
03/06/2026,16/11/2026,sales,12032
03/06/2026,23/11/2026,sales,13705
03/06/2026,30/11/2026,sales,13753
03/06/2026,07/12/2026,sales,14184
03/06/2026,14/12/2026,sales,14166
03/06/2026,21/12/2026,sales,12650
03/06/2026,28/12/2026,sales,12047
03/06/2026,04/01/2027,sales,11877
