date,date_display,upper_bound,lower_bound,queue,demand,default_aht,default_occupancy,default_shrinkage,default_contracted_hours,default_opening_fte,work_type,concurrency,weekly_open_hours,target_service_level,target_answer_seconds,default_attrition,aht_seconds,occupancy,shrinkage,contracted_hours_per_week,base_layer,growth_layer,seasonality_layer,transformation_layer,operational_layer,resolved_forecast,resolved_demand,budgeted_fte,ai_deflection,demand_change,productivity_gain,aht_change,occupancy_change,shrinkage_change,effective_aht,effective_productive_hours,workload_hours,net_requirement,gross_requirement,average_interval_volume,erlang_uplift,available_supply,new_hires,manual_attrition,structural_attrition,total_attrition,attrition,productive_supply,fte_gap,budget_variance,requirement_vs_budget,repeat_demand,snapshot_date,budget_fte,budgeted_fte_new
18/05/2026,18/05/2026,3679,2982,complaints,3330,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3330.0,3331.2807692307692,3331.2807692307692,3181.3731346153845,3181.3731346153845,3181.3731346153845,3204.312409951546,73.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,671.62,62.92,62.92,18.9367448489011,1.808652548958404,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-4.92,-15.8,10.88,22.939275336161582,03/06/2026 16:51:47,,
25/05/2026,25/05/2026,3624,2927,complaints,3276,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3276.0,3277.89,3277.89,3113.9955,3113.9955,3113.9955,3124.5052090699733,77.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,657.4,61.72,61.72,18.5356875,1.8124580706400135,57.0,0.0,0.0,1.0,1.0,1.0,57.0,-4.72,-20.3,15.58,10.509709069973196,03/06/2026 16:51:47,,
01/06/2026,01/06/2026,3869,3172,complaints,3521,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3521.0,3523.708461538462,3523.708461538462,3329.9044961538466,3329.9044961538466,3329.9044961538466,3339.81616158467,74.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,702.98,65.57,65.57,19.820860096153847,1.8006751885126189,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-8.57,-17.9,9.33,9.911665430823769,03/06/2026 16:51:47,,
08/06/2026,08/06/2026,3795,3098,complaints,3447,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3447.0,3450.314423076923,3450.314423076923,3243.2955576923077,3243.2955576923077,3243.2955576923077,3266.9671394243483,74.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,684.7,64.03,64.03,19.30533070054945,1.8052602341495971,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-7.03,-17.4,10.37,23.671581732040384,03/06/2026 16:51:47,,
15/06/2026,15/06/2026,4047,3350,complaints,3698,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3698.0,3702.266923076923,3702.266923076923,3461.6195730769227,3461.6195730769227,3461.6195730769227,3479.4472091520493,73.2,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,730.79,67.91,67.91,20.60487841117216,1.7940349170983492,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-10.91,-16.2,5.29,17.827636075126726,03/06/2026 16:51:47,,
22/06/2026,22/06/2026,4144,3447,complaints,3795,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3795.0,3800.108653846154,3800.108653846154,3534.1010480769232,3534.1010480769232,3534.1010480769232,3567.7086899698625,75.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,746.09,69.2,69.2,21.036315762362637,1.7905402438871076,56.0,0.0,0.0,1.0,1.0,1.0,56.0,-13.2,-19.0,5.8,33.60764189293909,03/06/2026 16:51:47,,
29/06/2026,29/06/2026,4355,3658,complaints,4006,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4006.0,4012.163076923077,4012.163076923077,3711.2508461538464,3711.2508461538464,3711.2508461538464,3755.8351921483786,74.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,783.49,72.34,72.34,22.09077884615385,1.7824341273390174,56.0,0.0,0.0,0.0,0.0,0.0,56.0,-16.34,-18.1,1.76,44.58434599453235,03/06/2026 16:51:47,,
06/07/2026,06/07/2026,4475,3778,complaints,4127,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4127.0,4134.142884615385,4134.142884615385,3803.411453846154,3803.411453846154,3803.411453846154,3863.890942091683,72.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,802.94,73.97,73.97,22.639353891941393,1.7784427659602808,56.0,0.0,0.0,0.0,0.0,0.0,56.0,-17.97,-16.8,-1.17,60.47948824552945,03/06/2026 16:51:47,,
13/07/2026,13/07/2026,3976,3279,complaints,3628,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3628.0,3634.976923076923,3634.976923076923,3326.0038846153843,3326.0038846153843,3326.0038846153843,3395.4031393489313,73.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,702.16,65.5,65.5,19.79764217032967,1.8008778265108565,55.0,0.0,0.0,1.0,1.0,1.0,55.0,-10.5,-18.1,7.6,69.39925473354705,03/06/2026 16:51:47,,
20/07/2026,20/07/2026,3721,3024,complaints,3372,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3372.0,3379.1330769230767,3379.1330769230767,3075.0110999999997,3075.0110999999997,3075.0110999999997,3107.700323429714,75.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,649.17,61.02,61.02,18.303637499999997,1.8147168265441187,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-6.02,-20.3,14.28,32.68922342971439,03/06/2026 16:51:47,,
27/07/2026,27/07/2026,3587,2890,complaints,3238,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3238.0,3245.472307692308,3245.472307692308,2937.1524384615386,2937.1524384615386,2937.1524384615386,2951.5974144402467,75.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,620.07,58.56,58.56,17.48305022893773,1.8230618915805377,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-3.56,-20.1,16.54,14.444975978707957,03/06/2026 16:51:47,,
03/08/2026,03/08/2026,3964,3267,complaints,3615,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3615.0,3624.0375,3624.0375,3261.63375,3261.63375,3261.63375,3268.269985282225,76.7,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,688.57,64.35,64.35,19.414486607142855,1.8042741955795067,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-9.35,-21.7,12.35,6.636235282225386,03/06/2026 16:51:47,,
10/08/2026,10/08/2026,3899,3202,complaints,3550,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3550.0,3559.5576923076924,3559.5576923076924,3185.804134615385,3185.804134615385,3185.804134615385,3212.956256471468,76.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,672.56,63.0,63.0,18.963119848901098,1.8084065232082471,54.0,0.0,0.0,1.0,1.0,1.0,54.0,-9.0,-22.8,13.8,27.152121856083298,03/06/2026 16:51:47,,
17/08/2026,17/08/2026,3953,3256,complaints,3605,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3605.0,3615.3990384615386,3615.3990384615386,3217.7051442307693,3217.7051442307693,3217.7051442307693,3243.727643908175,73.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,679.29,63.57,63.57,19.15300681089744,1.806650285915286,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-9.57,-19.8,10.23,26.02249967740581,03/06/2026 16:51:47,,
24/08/2026,24/08/2026,3737,3040,complaints,3388,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3388.0,3398.424615384615,3398.424615384615,3007.6057846153844,3007.6057846153844,3007.6057846153844,3036.025860328042,71.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,634.94,59.82,59.82,17.902415384615384,1.8187254095425416,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-5.82,-17.8,11.98,28.42007571265766,03/06/2026 16:51:47,,
31/08/2026,31/08/2026,3942,3245,complaints,3594,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3594.0,3605.749615384615,3605.749615384615,3173.0596615384616,3173.0596615384616,3173.0596615384616,3186.8797743925,73.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,669.87,62.77,62.77,18.887259890109892,1.8091155339019973,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-8.77,-19.4,10.63,13.820112854038584,03/06/2026 16:51:47,,
07/09/2026,07/09/2026,4005,3308,complaints,3656,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3656.0,3668.655384615384,3668.655384615384,3210.0734615384613,3595.282276923077,3595.282276923077,3620.247079505486,71.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,759.0,70.28,70.28,21.400489743589745,1.7876730350156926,53.0,0.0,0.0,1.0,1.0,1.0,53.0,-17.28,-18.5,1.22,24.964802582408833,03/06/2026 16:51:47,,
14/09/2026,14/09/2026,4365,3668,complaints,4016,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4016.0,4030.6738461538466,4030.6738461538466,3506.6862461538467,3927.488595692309,3927.488595692309,3993.6946108151046,73.6,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,829.14,76.16,76.16,23.377908307692312,1.7732926653346968,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-23.16,-20.6,-2.56,66.20601512279607,03/06/2026 16:51:47,,
21/09/2026,21/09/2026,4180,3483,complaints,3832,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3832.0,3846.7384615384617,3846.7384615384617,3327.4287692307694,3726.720221538462,3726.720221538462,3827.177993278794,72.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,786.75,72.61,72.61,22.182858461538466,1.7817538416726673,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-19.61,-19.5,-0.11,100.45777174033212,03/06/2026 16:51:47,,
28/09/2026,28/09/2026,4471,3774,complaints,4122,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4122.0,4138.646538461538,4138.646538461538,3559.2360230769223,3986.3443458461534,3986.3443458461534,4066.917739345939,71.2,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,841.56,77.2,77.2,23.72824015384615,1.7709342369634806,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-24.2,-18.2,-6.0,80.57339349978584,03/06/2026 16:51:47,,
05/10/2026,05/10/2026,4634,3937,complaints,4286,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4286.0,4304.133076923077,4304.133076923077,3680.0337807692313,4121.63783446154,4121.63783446154,4228.704368926476,74.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,870.12,79.58,79.58,24.533558538461545,1.7657056733077612,52.0,0.0,0.0,1.0,1.0,1.0,52.0,-27.58,-22.3,-5.28,107.0665344649362,03/06/2026 16:51:47,,
12/10/2026,12/10/2026,4344,3647,complaints,3995,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3995.0,4012.670192307692,4012.670192307692,3410.7696634615386,3820.062023076924,3820.062023076924,3949.47686137895,74.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,806.46,74.26,74.26,22.738464423076927,1.777737098430146,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-22.26,-22.9,0.64,129.41483830202657,03/06/2026 16:51:47,,
19/10/2026,19/10/2026,4522,3825,complaints,4174,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4174.0,4193.264615384615,4193.264615384615,3543.3086,3968.505632,3968.505632,4065.7324685671624,72.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,837.8,76.89,76.89,23.622057333333338,1.7716435141783995,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-24.89,-20.3,-4.59,97.22683656716198,03/06/2026 16:51:47,,
26/10/2026,26/10/2026,4633,3936,complaints,4285,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4285.0,4305.600961538462,4305.600961538462,3616.704807692308,4050.7093846153857,4050.7093846153857,4163.030811162458,73.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,855.15,78.34,78.34,24.11136538461539,1.7684141168991183,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-26.34,-21.0,-5.34,112.32142654707314,03/06/2026 16:51:47,,
02/11/2026,02/11/2026,4783,4086,complaints,4434,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4434.0,4456.169999999999,4456.169999999999,3720.901949999999,4167.410183999999,4167.410183999999,4289.154638855395,71.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,879.79,80.39,80.39,24.806012999999997,1.763994659184,51.0,0.0,0.0,1.0,1.0,1.0,51.0,-29.39,-20.5,-8.89,121.74445485539556,03/06/2026 16:51:47,,
09/11/2026,09/11/2026,4256,3559,complaints,3908,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3908.0,3928.2915384615385,3928.2915384615385,3260.481976923077,3651.7398141538465,3651.7398141538465,3793.959363945731,77.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,770.92,71.29,71.29,21.736546512820514,1.7850913805135311,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-20.29,-26.9,6.61,142.21954979188462,03/06/2026 16:51:47,,
16/11/2026,16/11/2026,4244,3547,complaints,3896,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3896.0,3916.9784615384615,3916.9784615384615,3231.507230769231,3619.288098461539,3619.288098461539,3705.6981138555434,75.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,764.07,70.71,70.71,21.543381538461546,1.7865679314955023,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-19.71,-24.0,4.29,86.41001539400419,03/06/2026 16:51:47,,
23/11/2026,23/11/2026,4494,3797,complaints,4146,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4146.0,4169.121923076923,4169.121923076923,3418.679976923077,3828.9215741538464,3828.9215741538464,3910.72471448348,73.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,808.33,74.42,74.42,22.791199846153848,1.777363499536798,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-23.42,-22.4,-1.02,81.80314032963297,03/06/2026 16:51:47,,
30/11/2026,30/11/2026,4948,4251,complaints,4600,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4600.0,4626.538461538462,4626.538461538462,3793.7615384615383,4249.0129230769235,4249.0129230769235,4352.573471727305,72.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,897.01,81.83,81.83,25.291743589743593,1.7610131372470752,50.0,0.0,0.0,1.0,1.0,1.0,50.0,-31.83,-22.1,-9.73,103.56054865038188,03/06/2026 16:51:47,,
07/12/2026,07/12/2026,5186,4489,complaints,4838,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4838.0,4866.841923076922,4866.841923076922,3990.810376923077,4469.707622153846,4469.707622153846,4628.096069309483,75.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,943.6,85.7,85.7,26.605402512820515,1.753362707516394,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-35.7,-25.4,-10.3,158.3884471556367,03/06/2026 16:51:47,,
14/12/2026,14/12/2026,4863,4166,complaints,4514,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4514.0,4541.778461538462,4541.778461538462,3724.258338461538,4171.169339076923,4171.169339076923,4357.817930043137,73.6,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,880.58,80.46,80.46,24.828388923076925,1.7638553912028487,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-30.46,-23.6,-6.86,186.64859096621305,03/06/2026 16:51:47,,
21/12/2026,21/12/2026,4466,3769,complaints,4117,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4117.0,4143.1271153846155,4143.1271153846155,3397.3642346153847,3805.047942769231,3805.047942769231,3957.3077047805127,74.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,803.29,74.0,74.0,22.6490948974359,1.7783732047568614,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-24.0,-24.4,0.4,152.25976201128162,03/06/2026 16:51:47,,
28/12/2026,28/12/2026,4403,3706,complaints,4054,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4054.0,4080.506923076923,4080.506923076923,3346.015676923077,3747.5375581538465,3747.5375581538465,3857.1753708461983,74.7,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,791.15,72.98,72.98,22.306771179487185,1.7808450292448708,49.0,0.0,0.0,1.0,1.0,1.0,49.0,-23.98,-25.7,1.72,109.637812692352,03/06/2026 16:51:47,,
04/01/2027,04/01/2027,4725,4029,complaints,4377,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4377.0,4406.460576923077,4406.460576923077,3613.297673076923,3613.297673076923,3613.297673076923,3722.273111184605,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,762.81,70.6,70.6,21.507724244505493,1.7868426681182987,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-21.6,,,108.9754381076823,03/06/2026 16:51:47,,
11/01/2027,11/01/2027,4488,3791,complaints,4139,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4139.0,4167.654615384616,4167.654615384616,3417.476784615385,3417.476784615385,3417.476784615385,3511.964004160576,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,721.47,67.13,67.13,20.34212371794872,1.7962175110467895,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-18.13,,,94.4872195451912,03/06/2026 16:51:47,,
18/01/2027,18/01/2027,4120,3423,complaints,3772,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3772.0,3798.83923076923,3798.83923076923,3115.0481692307694,3115.0481692307694,3115.0481692307694,3188.9853778375445,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,657.62,61.74,61.74,18.54195338827839,1.8123976675761253,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-12.74,,,73.9372086067752,03/06/2026 16:51:47,,
25/01/2027,25/01/2027,4068,3371,complaints,3720,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3720.0,3747.184615384615,3747.184615384615,3072.6913846153843,3072.6913846153843,3072.6913846153843,3117.5295661807363,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,648.68,60.98,60.98,18.28982967032967,1.8148525842760657,48.0,0.0,0.0,1.0,1.0,1.0,48.0,-12.98,,,44.838181565352194,03/06/2026 16:51:47,,
01/02/2027,01/02/2027,4177,3480,complaints,3828,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3828.0,3856.71,3856.71,3162.5022,3162.5022,3162.5022,3208.4254640694253,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,667.64,62.59,62.59,18.824417857142855,1.8097061178695095,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-14.59,,,45.92326406942541,03/06/2026 16:51:47,,
08/02/2027,08/02/2027,4043,3346,complaints,3695,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3695.0,3723.4230769230767,3723.4230769230767,3053.206923076923,3053.206923076923,3053.206923076923,3107.370672977388,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,644.57,60.63,60.63,18.173850732600737,1.8159989826856755,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-12.63,,,54.16374990046484,03/06/2026 16:51:47,,
15/02/2027,15/02/2027,4646,3949,complaints,4297,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4297.0,4330.880192307693,4330.880192307693,3551.321757692308,3551.321757692308,3551.321757692308,3595.6374966136177,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,749.72,69.51,69.51,21.138819986263737,1.7897257213868292,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-21.51,,,44.31573892130965,03/06/2026 16:51:47,,
22/02/2027,22/02/2027,4076,3379,complaints,3727,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3727.0,3757.102692307693,3757.102692307693,3080.824207692308,3080.824207692308,3080.824207692308,3173.6688489797707,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,650.4,61.13,61.13,18.338239331501832,1.8143772972759,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-13.13,,,92.8446412874629,03/06/2026 16:51:47,,
01/03/2027,01/03/2027,4186,3489,complaints,3838,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3838.0,3869.7373076923072,3869.7373076923072,3173.184592307692,3173.184592307692,3173.184592307692,3220.5725905392446,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,669.89,62.78,62.78,18.888003525641025,1.8091085629300592,47.0,0.0,0.0,1.0,1.0,1.0,47.0,-15.78,,,47.3879982315527,03/06/2026 16:51:47,,
08/03/2027,08/03/2027,4135,3438,complaints,3787,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3787.0,3819.0438461538465,3819.0438461538465,3131.6159538461543,3131.6159538461543,3131.6159538461543,3192.4929034355214,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,661.12,62.03,62.03,18.640571153846157,1.8114510093523588,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-15.03,,,60.87694958936691,03/06/2026 16:51:47,,
15/03/2027,15/03/2027,4160,3463,complaints,3812,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3812.0,3844.9884615384617,3844.9884615384617,3152.890538461538,3152.890538461538,3152.890538461538,3210.006435066467,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,665.61,62.41,62.41,18.767205586080586,1.8102463714427848,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-15.41,,,57.11589660492872,03/06/2026 16:51:47,,
22/03/2027,22/03/2027,4433,3736,complaints,4085,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4085.0,4121.136538461539,4121.136538461539,3379.331961538462,3379.331961538462,3379.331961538462,3438.4091537599884,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,713.41,66.45,66.45,20.115071199633704,1.798137884416877,47.0,0.0,0.0,0.0,0.0,0.0,47.0,-19.45,,,59.07719222152619,03/06/2026 16:51:47,,
29/03/2027,29/03/2027,4448,3751,complaints,4099,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4099.0,4136.048653846154,4136.048653846154,3391.5598961538462,3391.5598961538462,3391.5598961538462,3473.234256893022,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,716.0,66.67,66.67,20.187856524725277,1.7975187509616075,46.0,0.0,0.0,1.0,1.0,1.0,46.0,-20.67,,,81.67436073917574,03/06/2026 16:51:47,,
05/04/2027,05/04/2027,4937,4240,complaints,4588,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4588.0,4630.3507692307685,4630.3507692307685,3796.8876307692303,3796.8876307692303,3796.8876307692303,3886.8250387998783,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,801.57,73.85,73.85,22.60052161172161,1.7787205168414997,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-27.85,,,89.93740803064797,03/06/2026 16:51:47,,
12/04/2027,12/04/2027,4416,3719,complaints,4067,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4067.0,4105.323653846154,4105.323653846154,3366.365396153846,3366.365396153846,3366.365396153846,3501.385457391858,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,710.68,66.22,66.22,20.037889262820517,1.7987980984831704,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-20.22,,,135.02006123801135,03/06/2026 16:51:47,,
19/04/2027,19/04/2027,4583,3886,complaints,4234,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4234.0,4274.711538461538,4274.711538461538,3505.2634615384613,3505.2634615384613,3505.2634615384613,3593.880890326128,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,740.0,68.69,68.69,20.86466346153846,1.7919176511855626,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-22.69,,,88.61742878766633,03/06/2026 16:51:47,,
26/04/2027,26/04/2027,3983,3286,complaints,3634,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3634.0,3669.6411538461543,3669.6411538461543,3009.1057461538467,3009.1057461538467,3009.1057461538467,3111.450693708796,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,635.26,59.84,59.84,17.91134372710623,1.8186347443787831,46.0,0.0,0.0,0.0,0.0,0.0,46.0,-13.84,,,102.3449475549492,03/06/2026 16:51:47,,
04/05/2026,04/05/2026,5972,5217,retentions,5594,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5594.0,5594.0,5594.0,5398.21,5398.21,5398.21,5398.21,86.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,824.73,61.75,61.75,32.13220238095238,1.611642513387705,65.0,0.0,0.0,0.0,0.0,0.0,65.0,3.25,-21.7,24.95,0.0,03/06/2026 16:51:47,,
11/05/2026,11/05/2026,6030,5275,retentions,5653,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5653.0,5655.174230769231,5655.174230769231,5428.967261538462,5428.967261538462,5428.967261538462,5428.967261538462,89.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,829.43,62.07,62.07,32.31528131868132,1.6107371946026254,65.0,0.0,0.0,0.0,0.0,0.0,65.0,2.93,-24.5,27.43,0.0,03/06/2026 16:51:47,,
18/05/2026,18/05/2026,6342,5586,retentions,5964,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5964.0,5968.587692307693,5968.587692307693,5700.001246153847,5700.001246153847,5700.001246153847,5700.001246153847,90.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,870.83,64.86,64.86,33.928578846153854,1.6030789900416167,65.0,0.0,0.0,0.0,0.0,0.0,65.0,0.14,-25.7,25.84,0.0,03/06/2026 16:51:47,,
25/05/2026,25/05/2026,5904,5149,retentions,5526,550,82,30,37.5,65,call,1,84,75,30,20,550,0.82,0.3,37.5,5526.0,5532.376153846153,5532.376153846153,5255.757346153845,5255.757346153845,5255.757346153845,5255.757346153845,88.6,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,802.96,60.28,60.28,31.28426991758241,1.6159386351312706,64.0,0.0,0.0,1.0,1.0,1.0,64.0,3.72,-24.6,28.32,0.0,03/06/2026 16:51:47,,
